,Use_Case,Random_Tree,Original_BT_Timeliness,Original_BT_Popularity,Original_BT_Completeness,Original_BT_Diversity,Original_BT_Serendipity,Original_BT_Granularity,Original_BT_#_Nodes,Original_BT_#_Explainers,Original_BT_#_Applicable_Explainers,Explainer_Reuse_Result_Timeliness,Explainer_Reuse_Result_Popularity,Explainer_Reuse_Result_Completeness,Explainer_Reuse_Result_Diversity,Explainer_Reuse_Result_Serendipity,Explainer_Reuse_Result_Granularity,Explainer_Reuse_Result_#_Nodes,Explainer_Reuse_Result_#_Explainers,Explainer_Reuse_Result_#_Applicable_Explainers,BT_Reuse_Result_Timeliness,BT_Reuse_Result_Popularity,BT_Reuse_Result_Completeness,BT_Reuse_Result_Diversity,BT_Reuse_Result_Serendipity,BT_Reuse_Result_Granularity,BT_Reuse_Result_#_Nodes,BT_Reuse_Result_#_Explainers,BT_Reuse_Result_#_Applicable_Explainers,Explainer_BT_Reuse_Result_Timeliness,Explainer_BT_Reuse_Result_Popularity,Explainer_BT_Reuse_Result_Completeness,Explainer_BT_Reuse_Result_Diversity,Explainer_BT_Reuse_Result_Serendipity,Explainer_BT_Reuse_Result_Granularity,Explainer_BT_Reuse_Result_#_Nodes,Explainer_BT_Reuse_Result_#_Explainers,Explainer_BT_Reuse_Result_#_Applicable_Explainers
124,12,4,0.5714285714285714,0.3571428571428571,0.7777777777777778,0.2222222222222222,"(False, 'No serendipia')",0.375,16,7,0,0.8571428571428571,0.3571428571428571,0.6555555555555556,0.34444444444444444,"(False, 'No serendipia')",0.375,16,7,7,0.8571428571428571,0.75,0.5,0.5,"(False, 'No serendipia')",0.41666666666666663,6,2,2,0.8571428571428571,0.75,0.5,0.5,"(False, 'No serendipia')",0.41666666666666663,6,2,2
125,12,5,0.5714285714285714,0.0,0.5777777777777778,0.42222222222222217,"(False, 'No serendipia')",0.38,10,4,1,0.5714285714285714,0.375,0.6444444444444445,0.3555555555555555,"(True, ""The explainers that are a surprise are ['/Misc/AIModelPerformance']"")",0.38,10,4,4,0.8571428571428571,0.75,0.5,0.5,"(False, 'No serendipia')",0.41666666666666663,6,2,2,0.8571428571428571,0.75,0.5,0.5,"(False, 'No serendipia')",0.41666666666666663,6,2,2
126,12,6,0.8571428571428571,0.75,0.5111111111111112,0.4888888888888888,"(False, 'No serendipia')",0.38,10,4,2,0.8571428571428571,0.25,0.48888888888888893,0.5111111111111111,"(False, 'No serendipia')",0.38,10,4,4,0.8571428571428571,0.75,0.5,0.5,"(False, 'No serendipia')",0.41666666666666663,6,2,2,0.8571428571428571,0.75,0.5,0.5,"(False, 'No serendipia')",0.41666666666666663,6,2,2
127,12,7,0.5714285714285714,0.5,0.3,0.7,"(False, 'No serendipia')",0.425,8,3,1,0.5714285714285714,0.33333333333333337,0.4666666666666667,0.5333333333333333,"(False, 'No serendipia')",0.425,8,3,3,0.8571428571428571,0.75,0.5,0.5,"(False, 'No serendipia')",0.41666666666666663,6,2,2,0.8571428571428571,0.75,0.5,0.5,"(False, 'No serendipia')",0.41666666666666663,6,2,2
128,12,8,0.5714285714285714,0.33333333333333337,0.5333333333333333,0.4666666666666667,"(False, 'No serendipia')",0.3,8,3,1,0.8571428571428571,0.0,0.7666666666666667,0.23333333333333328,"(False, 'No serendipia')",0.3,8,3,3,0.2857142857142857,0.5,1.0,0.0,"(False, 'No serendipia')",0.4,4,1,1,0.2857142857142857,0.5,1.0,0.0,"(False, 'No serendipia')",0.4,4,1,1
129,12,9,0.8571428571428571,0.6428571428571428,0.6777777777777777,0.3222222222222223,"(False, 'No serendipia')",0.375,16,7,2,0.8571428571428571,0.4285714285714286,0.6888888888888889,0.3111111111111111,"(False, 'No serendipia')",0.375,16,7,7,0.8571428571428571,0.75,0.5,0.5,"(False, 'No serendipia')",0.41666666666666663,6,2,2,0.8571428571428571,0.75,0.5,0.5,"(False, 'No serendipia')",0.41666666666666663,6,2,2
130,13,0,0.5714285714285714,0.33333333333333337,0.6,0.4,"(False, 'No serendipia')",0.3,8,3,0,0.5714285714285714,0.16666666666666663,0.43333333333333335,0.5666666666666667,"(False, 'No serendipia')",0.3,8,3,3,0.5714285714285714,1.0,1.0,0.0,"(False, 'No serendipia')",0.4,4,1,1,0.5714285714285714,1.0,1.0,0.0,"(False, 'No serendipia')",0.4,4,1,1
131,13,1,0.8571428571428571,0.5555555555555556,0.7083333333333334,0.29166666666666663,"(False, 'No serendipia')",0.39,20,9,2,0.8571428571428571,0.4444444444444444,0.7333333333333333,0.2666666666666667,"(False, 'No serendipia')",0.39,20,9,9,0.8571428571428571,0.75,0.5,0.5,"(False, 'No serendipia')",0.41666666666666663,6,2,2,0.8571428571428571,0.75,0.5,0.5,"(False, 'No serendipia')",0.41666666666666663,6,2,2
132,13,2,0.8571428571428571,0.4,0.8166666666666667,0.18333333333333335,"(False, 'No serendipia')",0.35,12,5,5,0.8571428571428571,0.4,0.8166666666666667,0.18333333333333335,"(False, 'No serendipia')",0.35,12,5,5,0.8571428571428571,0.75,0.5,0.5,"(False, 'No serendipia')",0.41666666666666663,6,2,2,0.8571428571428571,0.75,0.5,0.5,"(False, 'No serendipia')",0.41666666666666663,6,2,2
133,13,3,0.5714285714285714,0.25,0.26666666666666666,0.7333333333333334,"(False, 'No serendipia')",0.3875,8,2,0,0.8571428571428571,0.5,0.3333333333333333,0.6666666666666667,"(False, 'No serendipia')",0.425,8,3,3,0.8571428571428571,0.75,0.5,0.5,"(False, 'No serendipia')",0.41666666666666663,6,2,2,0.8571428571428571,0.75,0.5,0.5,"(False, 'No serendipia')",0.41666666666666663,6,2,2
134,13,4,0.8571428571428571,0.25,0.5111111111111111,0.48888888888888893,"(False, 'No serendipia')",0.38,10,4,2,0.8571428571428571,0.16666666666666663,0.5,0.5,"(False, 'No serendipia')",0.35,10,3,3,0.8571428571428571,0.75,0.7666666666666667,0.23333333333333328,"(False, 'No serendipia')",0.41666666666666663,6,2,2,0.8571428571428571,0.75,0.7666666666666667,0.23333333333333328,"(False, 'No serendipia')",0.41666666666666663,6,2,2
135,13,5,0.8571428571428571,0.7,0.6833333333333333,0.31666666666666665,"(False, 'No serendipia')",0.37857142857142856,14,5,0,0.8571428571428571,0.33333333333333337,0.6,0.4,"(False, 'No serendipia')",0.4,14,6,6,0.8571428571428571,0.75,0.5,0.5,"(False, 'No serendipia')",0.41666666666666663,6,2,2,0.8571428571428571,0.75,0.5,0.5,"(False, 'No serendipia')",0.41666666666666663,6,2,2
136,13,6,0.8571428571428571,0.2857142857142857,0.6555555555555557,0.34444444444444433,"(False, 'No serendipia')",0.375,16,7,2,0.8571428571428571,0.2857142857142857,0.6888888888888889,0.3111111111111111,"(False, 'No serendipia')",0.375,16,7,7,0.8571428571428571,0.75,0.5,0.5,"(False, 'No serendipia')",0.41666666666666663,6,2,2,0.8571428571428571,0.75,0.7666666666666667,0.23333333333333328,"(False, 'No serendipia')",0.41666666666666663,6,2,2
137,13,7,0.8571428571428571,0.375,0.5777777777777777,0.4222222222222223,"(False, 'No serendipia')",0.38,10,4,2,0.8571428571428571,0.5,0.6444444444444445,0.3555555555555555,"(True, ""The explainers that are a surprise are ['/Misc/AIModelPerformance']"")",0.38,10,4,4,0.8571428571428571,0.75,0.5,0.5,"(False, 'No serendipia')",0.41666666666666663,6,2,2,0.8571428571428571,0.75,0.5,0.5,"(False, 'No serendipia')",0.41666666666666663,6,2,2
138,13,8,0.5714285714285714,0.6666666666666667,0.36666666666666664,0.6333333333333333,"(False, 'No serendipia')",0.425,8,3,1,0.5714285714285714,0.16666666666666663,0.5666666666666667,0.43333333333333335,"(True, ""The explainers that are a surprise are ['/Misc/AIModelPerformance']"")",0.425,8,3,3,0.8571428571428571,0.75,0.5,0.5,"(False, 'No serendipia')",0.41666666666666663,6,2,2,0.8571428571428571,0.75,0.5,0.5,"(False, 'No serendipia')",0.41666666666666663,6,2,2
139,13,9,0.8571428571428571,0.1428571428571429,0.6777777777777778,0.3222222222222222,"(False, 'No serendipia')",0.375,16,7,4,0.8571428571428571,0.25,0.6799999999999999,0.32000000000000006,"(False, 'No serendipia')",0.35624999999999996,16,6,6,0.8571428571428571,0.75,0.7666666666666667,0.23333333333333328,"(False, 'No serendipia')",0.41666666666666663,6,2,2,0.8571428571428571,0.75,0.5,0.5,"(False, 'No serendipia')",0.41666666666666663,6,2,2
140,14,0,0.2857142857142857,1.0,0.6,0.4,"(False, 'No serendipia')",0.425,8,3,0,0.8571428571428571,0.5,0.4666666666666667,0.5333333333333333,"(False, 'No serendipia')",0.425,8,3,3,0.2857142857142857,0.5,1.0,0.0,"(False, 'No serendipia')",0.4,4,1,1,0.2857142857142857,0.5,1.0,0.0,"(False, 'No serendipia')",0.4,4,1,1
141,14,1,0.5714285714285714,0.25,0.6888888888888888,0.3111111111111112,"(False, 'No serendipia')",0.38,10,4,0,0.8571428571428571,0.5,0.6666666666666667,0.33333333333333326,"(False, 'No serendipia')",0.38,10,4,4,0.2857142857142857,0.5,1.0,0.0,"(False, 'No serendipia')",0.4,4,1,1,0.5714285714285714,0.0,1.0,0.0,"(False, 'No serendipia')",0.4,4,1,1
142,14,2,0.8571428571428571,0.25,0.4,0.6,"(False, 'No serendipia')",0.3333333333333333,6,2,1,0.8571428571428571,0.25,0.4,0.6,"(False, 'No serendipia')",0.3333333333333333,6,2,2,0.5714285714285714,0.0,1.0,0.0,"(False, 'No serendipia')",0.4,4,1,1,0.5714285714285714,0.0,1.0,0.0,"(False, 'No serendipia')",0.4,4,1,1
143,14,3,0.8571428571428571,0.30000000000000004,0.6166666666666667,0.3833333333333333,"(False, 'No serendipia')",0.35,12,5,3,0.8571428571428571,0.4,0.6833333333333333,0.31666666666666665,"(False, 'No serendipia')",0.35,12,5,5,0.5714285714285714,0.0,1.0,0.0,"(False, 'No serendipia')",0.4,4,1,1,0.5714285714285714,0.0,1.0,0.0,"(False, 'No serendipia')",0.4,4,1,1
144,14,4,0.8571428571428571,0.4285714285714286,0.6666666666666666,0.33333333333333337,"(False, 'No serendipia')",0.375,16,7,3,0.8571428571428571,0.5,0.8111111111111111,0.18888888888888888,"(False, 'No serendipia')",0.375,16,7,7,0.2857142857142857,0.5,1.0,0.0,"(False, 'No serendipia')",0.4,4,1,1,0.2857142857142857,0.5,1.0,0.0,"(False, 'No serendipia')",0.4,4,1,1
145,14,5,0.5714285714285714,0.6428571428571428,0.7222222222222222,0.2777777777777778,"(False, 'No serendipia')",0.375,16,7,3,0.5714285714285714,0.5,0.8222222222222223,0.1777777777777777,"(False, 'No serendipia')",0.375,16,7,7,0.2857142857142857,0.5,1.0,0.0,"(False, 'No serendipia')",0.4,4,1,1,0.2857142857142857,0.5,1.0,0.0,"(False, 'No serendipia')",0.4,4,1,1
146,14,6,0.5714285714285714,0.625,0.6444444444444445,0.3555555555555555,"(False, 'No serendipia')",0.38,10,4,0,0.8571428571428571,0.75,0.711111111111111,0.288888888888889,"(False, 'No serendipia')",0.38,10,4,4,0.2857142857142857,0.5,1.0,0.0,"(False, 'No serendipia')",0.4,4,1,1,0.2857142857142857,0.5,1.0,0.0,"(False, 'No serendipia')",0.4,4,1,1
147,14,7,0.8571428571428571,0.5,0.6333333333333333,0.3666666666666667,"(False, 'No serendipia')",0.35,12,5,2,0.8571428571428571,0.5,0.6666666666666666,0.33333333333333337,"(False, 'No serendipia')",0.35,12,5,5,0.2857142857142857,0.5,1.0,0.0,"(False, 'No serendipia')",0.4,4,1,1,0.2857142857142857,0.5,1.0,0.0,"(False, 'No serendipia')",0.4,4,1,1
148,14,8,0.8571428571428571,0.5,0.75,0.25,"(False, 'No serendipia')",0.39,20,9,5,0.8571428571428571,0.5625,0.780952380952381,0.21904761904761905,"(False, 'No serendipia')",0.375,20,8,8,0.2857142857142857,0.5,1.0,0.0,"(False, 'No serendipia')",0.4,4,1,1,0.5714285714285714,0.0,1.0,0.0,"(False, 'No serendipia')",0.4,4,1,1
149,14,9,0.8571428571428571,0.19999999999999996,0.7666666666666667,0.23333333333333328,"(False, 'No serendipia')",0.35,12,5,2,0.5714285714285714,0.6000000000000001,0.7166666666666667,0.2833333333333333,"(False, 'No serendipia')",0.35,12,5,5,0.2857142857142857,0.5,1.0,0.0,"(False, 'No serendipia')",0.4,4,1,1,0.2857142857142857,0.5,1.0,0.0,"(False, 'No serendipia')",0.4,4,1,1
